window,merchant_id,model,MAPE,sMAPE,MAE,RMSE,MASE
2023,M028,"WMA(1,2,3)",16.336944958795886,18.052670719458565,40265.10138888892,44975.996757625864,1.3185482003475624
2023,M028,SES,14.700302695904513,16.062171192241934,36218.901603373095,40937.69229155746,1.1860486098483118
2023,M028,Holt,9.48965111984346,9.947154109909071,23151.876422113055,27657.863856262386,0.7581469793459942
2023,M028,Holt-Winters,8.106301266907357,8.03566950395083,19044.03283079486,22623.335856777518,0.6236287591550345
2023,M028,SARIMA,27.307539906932586,23.551594288409696,61900.43057281466,65290.35114751733,2.027033299735997
2023,M028,Driver Scenario Regression,13.345100749937838,14.73479212862458,32849.756764925776,40823.11700555135,1.075720317848261
2023,M029,Naive,14.460690537130748,13.211542775794841,10539.6425,11890.646127694592,1.4503898083495084
2023,M029,Seasonal Naive,10.09303920314839,9.541625430024071,7802.513333333337,11200.717609811885,1.0737257756302288
2023,M029,SMA(3),18.69921314657054,16.822395813099288,13744.265833333353,14805.682848271019,1.8913870264492423
2023,M029,"WMA(1,2,3)",21.14658083340125,18.844397924870123,15594.649166666655,16537.729104616177,2.1460234743369586
2023,M029,SES,8.383861247440066,7.915599612562203,6067.405384325736,7309.229269207176,0.8349526971670035
2023,M029,Holt,7.239395196166583,7.03992460257183,5364.796224679057,5867.03752500535,0.7382646772076399
2023,M029,Holt-Winters,8.773804642343002,8.310134747127131,6525.475348979898,7977.528492963804,0.8979889916376571
2023,M029,SARIMA,38.086161184636346,31.13006859780806,28641.686540939903,31434.965928568916,3.941462934147958
2023,M029,Driver Scenario Regression,12.693861427717431,11.742666435893872,9668.960050321433,12109.012795552371,1.3305727508617826
2023,M030,Naive,9.793318001984359,10.735651072709702,8033.664166666666,11965.86266897453,1.0735181549610862
2023,M030,Seasonal Naive,9.626516347513437,10.35289929142801,7580.960833333335,10158.789266507514,1.0130245573868704
2023,M030,SMA(3),9.927702231577122,10.90168790291618,8145.617500000003,12093.932931334139,1.0884781947820705
2023,M030,"WMA(1,2,3)",10.205465688370372,11.235759679337683,8369.547499999999,12323.40066543897,1.118401392398156
2023,M030,SES,9.415960920090605,10.213539592008445,7676.794835765896,11402.783063373414,1.025830611926816
2023,M030,Holt,9.509055102198415,10.353383544580218,7773.100167966314,11567.095299599718,1.0386996490675113
2023,M030,Holt-Winters,12.860530658768774,14.141878921088006,10166.448768563243,13376.436415244665,1.358516748785481
2023,M030,SARIMA,9.748939815279394,10.547095511509724,7709.301792860988,10451.709416611628,1.030174434108096
2023,M030,Driver Scenario Regression,9.290447572719387,9.896670348291089,7326.149108052269,9807.921524153091,0.9789747131923401
2023,M031,Naive,10.500670951130598,9.795964129527075,2334.6333333333337,2808.186680932496,1.0704852539658978
2023,M031,Seasonal Naive,9.715178980479152,10.26470155119243,2398.348333333334,3328.2448339102107,1.099700106243816
2023,M031,SMA(3),8.960966963861493,8.76352217115544,2076.696111111112,2398.0590440465257,0.9522148648236427
2023,M031,"WMA(1,2,3)",9.366213571753978,9.023238272363887,2140.0144444444445,2459.9068142851806,0.9812478359421752
2023,M031,SES,8.560901351577927,8.639605570090847,2046.96,2450.220558341297,0.9385801462576709
2023,M031,Holt,8.386997925354045,8.629235318385838,2045.0647422048594,2597.4706883560543,0.9377111252027607
2023,M031,Holt-Winters,10.113211921065817,10.91532873868526,2539.6915562020636,3412.293588171847,1.164509356445414
2023,M031,SARIMA,10.794307526645724,10.84096250591729,2558.9755558303764,3000.7891521335764,1.1733515317647045
2023,M031,Driver Scenario Regression,10.33731334395236,10.695859973666145,2510.7939818070986,3116.6512410938753,1.1512591270310053
2023,M032,Naive,10.730702566913253,10.345425527356252,2807.749166666666,2884.8657775030592,1.1080472146053244
2023,M032,Seasonal Naive,10.444919448477615,10.215063024348547,2814.560833333333,3658.294445684354,1.1107353636630912
2023,M032,SMA(3),14.594235940324133,13.577585592607191,3739.8224999999998,3885.1253093551136,1.475879666687933
2023,M032,"WMA(1,2,3)",13.82689117750073,12.949185120220516,3554.7013888888882,3665.8047748220756,1.4028236636921847
2023,M032,SES,11.289372251845814,10.823509721012693,2942.5276363056278,3009.961670710206,1.1612360498635381
2023,M032,Holt,9.715782177688835,9.462036171470526,2561.458287486361,2680.659037296162,1.010851237878379
2023,M032,Holt-Winters,8.083932358332548,8.02969685787598,2170.6350161862106,2871.794418305334,0.8566171480571767
2023,M032,SARIMA,11.647759126276904,11.090765766220514,3088.5169963489134,3830.068273510523,1.2188491392656873
2023,M032,Driver Scenario Regression,9.46867240935418,9.159478289010732,2519.4547071661686,3312.0491169571433,0.9942749885717167
2023,M033,Naive,9.31599109274895,9.101149115275968,2477.7241666666664,2849.010322704184,0.8058672561550573
2023,M033,Seasonal Naive,6.50315237998553,6.400524935945852,1716.7108333333335,2378.8038887625157,0.5583515176877688
2023,M033,SMA(3),9.142387238073146,9.101957517263713,2477.7241666666664,2830.818939791197,0.8058672561550573
2023,M033,"WMA(1,2,3)",9.302386853393992,9.10126935379464,2477.7241666666664,2844.2270053356415,0.8058672561550573
2023,M033,SES,9.135463951535861,9.101956488274212,2477.7241666666664,2832.031606307983,0.8058672561550573
2023,M033,Holt,10.116470680722239,10.796494031561418,2905.3484813553446,3607.2451064828583,0.9449499021490868
2023,M033,Holt-Winters,10.514309936571136,9.993129205010641,2722.941428941432,3458.4158803814157,0.8856229307251902
2023,M033,SARIMA,54.073429163760764,41.801610464307174,14263.34082096202,14638.55765886713,4.639079476896205
2023,M033,Driver Scenario Regression,11.785386590285245,11.64941992617736,3149.2375985886974,3686.892210476642,1.024273604260502
2023,M034,Naive,14.370121535558065,13.457558962395435,9013.810000000003,9897.370712892221,1.3240752528536623
2023,M034,Seasonal Naive,8.711984896481008,9.397588612377483,6035.476666666666,8690.744492420274,0.8865757425005677
2023,M034,SMA(3),7.177028528645908,7.493763784232403,4981.63888888889,7493.2262855962135,0.7317732203619992
2023,M034,"WMA(1,2,3)",8.663926566134815,8.699520922689162,5748.867222222226,7404.948426173656,0.8444745142049835
2023,M034,SES,6.704079992337525,7.171342092713429,4784.248333333334,7882.546704127246,0.7027777179320448
2023,M034,Holt,10.555134784908542,11.618735523252914,7403.777169797498,10501.48563919627,1.0875709747788993
